0.0	0.12687887936312606	0.07860836520871059	0.17514939351754152
1.0	0.24442209025612818	0.1749135031027788	0.31393067740947755
2.0	0.3647137396392134	0.23064194515007322	0.4987855341283536
3.0	0.4085196072470142	0.30210795530462475	0.5149312591894036
4.0	0.540067063353381	0.41382226980006914	0.6663118569066928
5.0	0.6382176324150105	0.5015579104739593	0.7748773543560618
6.0	0.6376222958424479	0.4992197208010941	0.7760248708838017
7.0	0.5839746260845528	0.42605048636420983	0.7418987658048957
8.0	0.6095261987862738	0.5008738727765523	0.7181785247959953
9.0	0.5873695910977333	0.45210149310151027	0.7226376890939564
10.0	0.5675978802888759	0.40658291952943226	0.7286128410483196
11.0	0.6258061562311141	0.453459720906496	0.7981525915557323
12.0	0.703333067310845	0.5225025372103871	0.8841635974113029
13.0	0.6759844492967922	0.441047343957402	0.9109215546361824
14.0	0.7021662498095301	0.4586949022083625	0.9456375974106977
15.0	0.6730860404290289	0.40381398497841436	0.9423580958796434
16.0	0.6929378902285832	0.4254051855846624	0.9604705948725041
17.0	0.8050627451245188	0.5798818677836242	1.0302436224654135
18.0	0.8587289727431046	0.5004728788059039	1.2169850666803053
19.0	1.0406668830642896	0.5746209202847512	1.506712845843828
20.0	0.9556210376552396	0.5945385686846784	1.3167035066258008
21.0	0.9357935856569773	0.5174237329928072	1.3541634383211476
22.0	1.0911287354819053	0.5463255336424738	1.6359319373213368
23.0	0.8209865509206166	0.41036959997256856	1.2316035018686646
24.0	1.0871936660465966	0.40553987367297173	1.7688474584202214
25.0	1.0446367311172295	0.5139448559374517	1.5753286062970075
26.0	0.8066905952025423	0.31402126096527927	1.2993599294398053
27.0	1.263395495761081	0.566397879968127	1.9603931115540347
28.0	1.1171205205379218	0.5247685602246973	1.7094724808511463
29.0	1.2378316026907255	0.5562620871913385	1.9194011181901125
30.0	1.2603037749085013	0.49004832789147434	2.0305592219255284
31.0	1.4008390911586253	0.5737267106237459	2.2279514716935047
32.0	1.2754027403734474	0.5302119470176455	2.020593533729249
33.0	1.3605992999292789	0.5594745732064066	2.161724026652151
34.0	1.1324402382858252	0.42234924263849505	1.8425312339331552
35.0	1.4710430739608817	0.538938015892272	2.4031481320294916
36.0	1.2711234119843244	0.4305058309807692	2.1117409929878797
37.0	1.041494252143988	0.3494157533678729	1.733572750920103
38.0	1.019509816397425	0.3099461826195672	1.729073450175283
39.0	1.2354365657477187	0.3714951296412604	2.099378001854177
40.0	1.5883925494968028	0.5610712214137921	2.6157138775798137
